"nerprun","pres","x","y"
"absence",0,-187831.627099998,511066.9221
"absence",0,-188460.544299997,510836.503899999
"absence",0,-188083.792099997,510950.858899999
"absence",0,-188463.9802,510711.987100001
"absence",0,-181424.539800003,504285.308400001
"absence",0,-181289.284000002,504655.5693
"absence",0,-181047.480499998,504400.729800001
"absence",0,-181412.997000001,504658.504000001
"absence",0,-209974.314599998,507466.6963
"absence",0,-210215.821699999,507722.128699999
"absence",0,-209842.3517,507711.865600001
"absence",0,-210227.061700001,507348.916000001
"absence",0,-245234.2315,535630.048799999
"absence",0,-244736.512199998,535596.652100001
"absence",0,-244843.968999997,535853.343199998
"absence",0,-244877.365199998,535355.9038
"absence",0,-240074.888999999,514447.615800001
"absence",0,-239925.354699999,514811.963100001
"absence",0,-240100.808799997,514075.290100001
"absence",0,-239959.493000001,514315.8805
"absence",0,-259238.384099998,558662.674699999
"absence",0,-258840.424599998,559009.427000001
"absence",0,-259015.978799999,558273.6439
"absence",0,-258882.936999999,558389.0273
"absence",0,-248434.069899999,545326.259199999
"absence",0,-248300.770300001,545440.034600001
"absence",0,-248300.808600001,544718.1138
"absence",0,-223593.986400001,514694.306699999
"absence",0,-223584.970899999,514816.265099999
"absence",0,-223379.3015,514179.621100001
"absence",0,-223619.519900002,514320.830600001
"absence",0,-216446.361400001,533536.392900001
"absence",0,-216429.413999997,533783.196400002
"absence",0,-216297.394000001,533899.273200002
"absence",0,-216189.439300001,533642.211399999
"absence",0,-216198.247100003,528032.478
"absence",0,-216472.375500001,527676.399799999
"absence",0,-216331.2848,527916.3169
"absence",0,-216613.126199998,527436.138900001
"absence",0,-240777.034100004,524225.625
"absence",0,-240369.478799999,524720.474100001
"absence",0,-240627.816799998,524588.258000001
"absence",0,-240226.805500001,524934.802099999
"absence",0,-221325.5264,515037.8134
"absence",0,-221432.173100002,515294.4131
"absence",0,-221193.033500001,515153.683400001
"absence",0,-220952.363600001,515012.3464
"absence",0,-232676.569499999,527785.943700001
"absence",0,-232509.804899998,528398.416700002
"absence",0,-232386.062200002,528389.046599999
"absence",0,-232136.8627,528372.566199999
"absence",0,-263239.671800002,560310.380199999
"absence",0,-263620.862599999,560211.5458
"absence",0,-263496.010799997,560202.6763
"absence",0,-263521.976999998,559830.890799999
"absence",0,-216274.4454,521428.434500001
"absence",0,-215984.286899999,522031.5414
"absence",0,-216373.355999999,521808.690099999
"absence",0,-216133.044799998,521667.2579
"absence",0,-218853.171400003,523848.221799999
"absence",0,-218365.4604,523689.823600002
"absence",0,-218481.089400001,523822.507399999
"absence",0,-218806.180399999,524193.4045
"absence",0,-227177.192599997,509700.5702
"absence",0,-226779.2355,510046.340300001
"absence",0,-226573.805,509409.098499998
"absence",0,-226680.396300003,509666.155699998
"absence",0,-243445.015600003,558388.030000001
"absence",0,-244308.3957,558661.567699999
"absence",0,-244301.107699998,558910.1734
"absence",0,-243448.979099996,558264.240499999
"absence",0,-232410.272699997,569890.125300001
"absence",0,-233021.027000003,570280.577399999
"absence",0,-161916.383599997,501405.3347
"absence",0,-162154.917300001,501784.904599998
"absence",0,-162286.585299999,501540.920600001
"absence",0,-162292.456699997,501290.732999999
"absence",0,-196843.245300002,538625.241
"absence",0,-196971.476999998,538505.014800001
"absence",0,-196349.5396,538486.934300002
"absence",0,-196715.662500001,538747.820500001
"absence",0,-219333.880599998,540017.371800002
"absence",0,-219088.464699998,539885.767299999
"absence",0,-219219.975500003,539640.573600002
"absence",0,-219215.993900001,539765.1516
"absence",0,-193965.788500004,552235.142099999
"absence",0,-194210.567900002,552366.412300002
"absence",0,-194463.340899996,552249.799699999
"absence",0,-194093.645499997,552114.751800001
"absence",0,-193016.592100002,541877.7491
"absence",0,-192760.922799997,542120.178100001
"absence",0,-192383.720600002,542233.5361
"absence",0,-192518.866800003,541862.927700002
"absence",0,-232901.184,548624.475400001
"absence",0,-233394.884499997,548763.421
"absence",0,-233650.468500003,548521.0396
"absence",0,-233402.2223,548514.471000001
"absence",0,-195179.776500002,527124.979400001
"absence",0,-195059.081900001,526997.631000001
"absence",0,-195421.219899997,527381.680599999
"absence",0,-194932.1052,527119.745999999
"absence",0,-228310.2958,561061.676600002
"absence",0,-228185.990400001,561057.887200002
"absence",0,-228065.3455,560928.977400001
"absence",0,-227698.835500002,560669.3431
"absence",0,-234375.507299997,548416.6206
"absence",0,-234016.531499997,548780.6316
"absence",0,-233914.7575,548031.2192
"absence",0,-234528.134499997,548297.840999998
"absence",0,-194917.883500002,549398.938499998
"absence",0,-195035.181000002,549651.1908
"absence",0,-195045.669699997,549278.894499999
"absence",0,-195180.884300001,548909.710900001
"absence",0,-199359.592500001,555127.473299999
"absence",0,-198993.582800001,554867.724599998
"absence",0,-198982.606799997,555241.0933
"absence",0,-199228.403800003,555373.419799998
"absence",0,-224012.307400003,546126.188900001
"absence",0,-224750.639700003,546397.442400001
"absence",0,-224519.730400003,545768.553100001
"absence",0,-224392.163999997,545888.3653
"absence",0,-228800.232900001,561323.7892
"absence",0,-229301.716499999,561213.5953
"absence",0,-228432.1294,561188.2075
"absence",0,-229059.608099997,560957.350099999
"absence",0,-235752.7733,561897.9538
"absence",0,-236099.667099997,562779.3079
"absence",0,-235869.370200001,562150.385400001
"absence",0,-235602.819899999,562764.984700002
"absence",0,-244102.393799998,582919.064199999
"absence",0,-244485.581100002,582556.3046
"absence",0,-244368.787,582305.002599999
"absence",0,-244240.832000002,582425.9124
"absence",0,-165526.901299998,505865.926899999
"absence",0,-165399.084799998,505985.536200002
"absence",0,-165299.101400003,505111.774599999
"absence",0,-165423.780199997,505115.914999999
"absence",0,-234270.464100003,595945.6965
"absence",0,-233901.206200004,595810.480599999
"absence",0,-234272.053999998,595845.101100001
"absence",0,-233404.131200001,595795.879700001
"absence",0,-238096.841700003,562588.045200001
"absence",0,-237866.276900001,561958.677700002
"absence",0,-237862.2971,562084.011
"absence",0,-237369.085100003,561945.1708
"absence",0,-246719.8125,582746.353100002
"absence",0,-247210.2324,583010.646299999
"absence",0,-247337.5132,582888.445999999
"absence",0,-246844.357100002,582750.067400001
"absence",0,-257115.248000003,576081.530900002
"absence",0,-256863.208400004,576198.5614
"absence",0,-257623.150799997,575722.835099999
"absence",0,-257254.642399997,575588.229200002
"absence",0,-189655.370200001,541906.051100001
"absence",0,-189413.226199999,541651.0513
"absence",0,-189150.310400002,542142.703400001
"absence",0,-189903.3499,541913.398200002
"absence",0,-195776.509000003,523656.876699999
"absence",0,-195911.830899999,523286.599399999
"absence",0,-195670.5484,523032.536400001
"absence",0,-195793.125399999,523035.118299998
"absence",0,-258061.808399998,573496.136
"absence",0,-258551.713500001,573759.263300002
"absence",0,-257930.200300001,573742.533300001
"absence",0,-258423.947099999,573879.869800001
"absence",0,-235595.402999997,554427.057300001
"absence",0,-235968.740099996,554437.078899998
"absence",0,-236355.964299999,553950.9857
"absence",0,-235708.8627,554803.4331
"absence",0,-244855.160800003,599858.921500001
"absence",0,-244873.259499997,599237.348099999
"absence",0,-245117.9789,599368.897999998
"absence",0,-244876.897399999,599113.255399998
"absence",0,-207314.787500001,551123.322500002
"absence",0,-207165.467600003,551989.976500001
"absence",0,-206792.167199999,551979.477600001
"absence",0,-207677.5757,551507.4855
"absence",0,-197233.868699998,551083.857099999
"absence",0,-197113.509199999,550954.929000001
"absence",0,-197107.264300004,551205.108800001
"absence",0,-196854.439099997,551321.929099999
"absence",0,-165916.757600002,505253.741099998
"absence",0,-165913.362999998,505377.708299998
"absence",0,-166151.830700003,505758.342999998
"absence",0,-165672.472099997,505121.9683
"absence",0,-163349.745499998,503562.891199999
"absence",0,-163360.317199998,503189.111900002
"absence",0,-164085.366499998,503958.4441
"absence",0,-163464.061899997,503939.660799999
"absence",0,-231229.0462,563385.073800001
"absence",0,-230980.8156,563377.8136
"absence",0,-230359.147600003,563359.6664
"absence",0,-230611.917000003,563243.143599998
"absence",0,-174550.218000002,500728.742199998
"absence",0,-174323.851599999,499972.508200001
"absence",0,-174301.058200002,500723.368799999
"absence",0,-174811.807300001,500364.1609
"absence",0,-172276.347999997,497427.246599998
"absence",0,-172538.872000001,497056.144099999
"absence",0,-172907.574100003,497067.1226
"absence",0,-172663.854999997,496940.025600001
"absence",0,-258122.808899999,538634.2817
"absence",0,-203335.8926,529226.243799999
"absence",0,-203208.662699997,529347.043699998
"absence",0,-247538.870800003,477704.596500002
"absence",0,-247029.942599997,478063.901099999
"absence",0,-247154.090700001,478068.039000001
"absence",0,-246908.873599999,477936.718800001
"absence",0,-291356.961499996,516232.169599999
"absence",0,-290741.697999999,516085.9509
"absence",0,-291347.1303,516604.2119
"absence",0,-290605.0911,516458.6241
"absence",0,-250381.299099997,487005.870000001
"absence",0,-250136.487300001,486873.409699999
"absence",0,-250387.814099997,486756.2641
"absence",0,-250392.979099996,486631.773200002
"absence",0,-273002.026699997,492776.6928
"absence",0,-273008.8561,492526.314399999
"absence",0,-272494.030400001,493135.994100001
"absence",0,-272501.200300001,492884.304200001
"absence",0,-292066.178900003,513387.280200001
"absence",0,-291820.712300003,513255.868500002
"absence",0,-291713.0044,512755.744600002
"absence",0,-291705.333700001,513003.942000002
"absence",0,-304985.802500002,514269.661699999
"absence",0,-305097.611900002,514769.810600001
"absence",0,-304606.351800002,514509.604800001
"absence",0,-305336.840599999,515024.275899999
"absence",0,-247998.018600002,483323.504500002
"absence",0,-248382.644299999,482962.037799999
"absence",0,-248499.239299998,483214.004099999
"absence",0,-248131.829499997,482953.910799999
"absence",0,-302112.033500001,514683.4844
"absence",0,-302362.478500001,514565.145199999
"absence",0,-301613.9164,514668.714200001
"absence",0,-302246.827600002,514314.0528
"absence",0,-276439.441500001,490398.102200001
"absence",0,-276802.004500002,490646.899900001
"absence",0,-277163.711800002,491029.5363
"absence",0,-277184.408200003,490534.340500001
"absence",0,-292848.115500003,499590.1206
"absence",0,-292480.749799997,499456.355999999
"absence",0,-292724.739399999,499587.808800001
"absence",0,-292733.648500003,499338.534899998
"absence",0,-288440.5233,497093.157200001
"absence",0,-288326.950900003,496713.737399999
"absence",0,-288825.600000001,496733.060800001
"absence",0,-288934.833099999,497231.370499998
"absence",0,-292970.081699997,512296.1745
"absence",0,-292717.031199999,512411.262600001
"absence",0,-293100.662299998,512050.503800001
"absence",0,-292849.701899998,512166.146899998
"absence",0,-380757.183700003,667231.920000002
"absence",0,-379968.437899999,669158.439199999
"absence",0,-267328.927299999,119374.839299999
"absence",0,-267276.161300004,119433.663400002
"absence",0,-255168.833400004,120951.815099999
"absence",0,-254764.907399997,120811.613499999
"absence",0,-251115.229699999,122613.591499999
"absence",0,-251537.797600001,122493.627500001
"absence",0,-272222.530000001,123623.4661
"absence",0,-272663.972999997,123781.1349
"absence",0,-305113.454300001,125266.616099998
"absence",0,-305372.775799997,124981.5394
"absence",0,-246955.8499,128008.173099998
"absence",0,-246546.998000003,128120.794399999
"absence",0,-285040.492899999,129740.3785
"absence",0,-285480.712099999,129640.797200002
"absence",0,-269019.3706,134632.745099999
"absence",0,-269037.9177,134279.171500001
"absence",0,-293889.930799998,137707.531399999
"absence",0,-229559.466499999,136656.8869
"absence",0,-229816.8046,136305.929900002
"absence",0,-270070.145400003,140265.0792
"absence",0,-269598.191799998,140334.949299999
"absence",0,-273865.2566,143685.980599999
"absence",0,-273855.173199996,144088.6085
"absence",0,-275114.961000003,146169.701900002
"absence",0,-282749.807099998,148322.554200001
"absence",0,-282780.814499997,147886.329999998
"absence",0,-231683.9912,149714.187600002
"absence",0,-231414.484800003,150059.659699999
"absence",0,-235455.044100001,149917.250500001
"absence",0,-235158.175399996,149611.270199999
"absence",0,-265670.187600002,151150.9109
"absence",0,-265396.772399999,151493.322799999
"absence",0,-227343.973899998,156952.427299999
"absence",0,-227586.707099997,156656.977899998
"absence",0,-255172.1778,158129.8961
"absence",0,-182962.599399999,157285.298599999
"absence",0,-183280.941100001,157606.340300001
"absence",0,-223427.945600003,160408.68
"absence",0,-181468.531099997,162610.893599998
"absence",0,-181219.185199998,162257.026900001
"absence",0,-310586.622100003,168363.594599999
"absence",0,-310874.920000002,168048.160500001
"absence",0,-252860.912900001,170975.017900001
"absence",0,-253117.025700003,171330.0812
"absence",0,-254321.364500001,171387.482500002
"absence",0,-254080.960299999,171040.090700001
"absence",0,-252903.076099999,172393.941100001
"absence",0,-201889.628799997,174501.850400001
"absence",0,-201896.9683,174931.266399998
"absence",0,-242209.8006,176122.1963
"absence",0,-242633.140299998,175973.855700001
"absence",0,-177049.2773,175596.012499999
"absence",0,-177472.194300003,175472.6303
"absence",0,-214858.358099997,176845.5119
"absence",0,-221261.582999997,178900.2645
"absence",0,-221676.2949,178740.020199999
"absence",0,-280155.303000003,181709.335099999
"absence",0,-273043.1259,183427.9663
"absence",0,-173044.1558,180868.649999999
"absence",0,-172606.895300001,180760.078000002
"absence",0,-255911.901100002,193406.957699999
"absence",0,-255515.511100002,193557.5524
"absence",0,-283062.908299997,194700.177999999
"absence",0,-279112.902199998,196314.328499999
"absence",0,-279470.476199999,196064.5614
"absence",0,-179115.397600003,194149.279899999
"absence",0,-178705.704300001,194312.818599999
"absence",0,-193429.771200001,194503.988899998
"absence",0,-205059.821599998,194851.134199999
"absence",0,-228709.682599999,196302.5942
"absence",0,-228662.086999997,195859.094900001
"presence",1,-286780.752999999,198643.885299999
"absence",0,-286554.807400003,198271.783199999
"absence",0,-199839.762199998,196894.4087
"absence",0,-200247.279200003,197049.146899998
"absence",0,-172495.921999998,197537.712699998
"absence",0,-172075.8895,197443.499299999
"absence",0,-185061.455499999,197857.031800002
"absence",0,-219125.549699999,199258.213799998
"absence",0,-219522.900300004,199137.760600001
"absence",0,-222859.201800004,199698.0231
"absence",0,-191928.2733,200132.826499999
"absence",0,-192339.769699998,200256.183899999
"absence",0,-230697.276900001,203411.993799999
"absence",0,-161640.559500001,202693.447700001
"absence",0,-162088.798,202875.797400001
"absence",0,-242111.425800003,209937.387699999
"absence",0,-234687.450300001,210953.248500001
"absence",0,-144898.919299997,209822.0592
"absence",0,-145295.028499998,209973.204100002
"absence",0,-244596.592699997,213274.206
"absence",0,-244849.7733,212922.455400001
"absence",0,-199382.071000002,215553.675900001
"absence",0,-226277.302900001,216235.126699999
"absence",0,-142053.252099998,222588.7969
"absence",0,-141661.1351,222741.9912
"absence",0,-156265.034299999,223192.830400001
"absence",0,-155781.367600001,223257.277199998
"absence",0,-233652.873499997,225853.390799999
"absence",0,-233369.615000002,226185.2236
"absence",0,-201793.608800001,226205.166499998
"absence",0,-243410.533399999,230027.273600001
"absence",0,-174071.623300001,229286.0156
"absence",0,-164988.305399999,230873.2553
"absence",0,-164726.4366,230520.765799999
"absence",0,-183000.041000001,231401.329300001
"absence",0,-182593.275300004,231282.920600001
"absence",0,-155916.879100002,234148.1008
"absence",0,-155511.622599997,234002.834800001
"absence",0,-204834.627999999,235788.521899998
"absence",0,-204411.748800002,235676.455800001
"absence",0,-198169.475299999,237625.848900001
"absence",0,-198793.367700003,237347.6677
"absence",0,-249750.510799997,239554.082199998
"absence",0,-250078.964400001,239363.689100001
"absence",0,-149349.468400002,237701.479699999
"absence",0,-149771.461499996,237626.184799999
"absence",0,-151845.474200003,237833.952100001
"absence",0,-140272.6822,239292.887800001
"absence",0,-159567.037299998,239896.005600002
"absence",0,-159185.5079,240074.324499998
"absence",0,-227773.625,242221.622000001
"absence",0,-228039.106700003,242563.5616
"absence",0,-215903.949600004,243886.464400001
"absence",0,-249671.658399999,245009.4705
"absence",0,-249392.982299998,245359.719599999
"absence",0,-237929.285400003,246313.122299999
"absence",0,-237508.9859,246429.597600002
"absence",0,-210762.235200003,248957.650699999
"absence",0,-231802.0132,249687.490800001
"absence",0,-140138.277900003,248549.285399999
"absence",0,-140121.189999998,248116.2808
"absence",0,-160296.871399999,250644.948100001
"absence",0,-180664.911300004,251801.365699999
"absence",0,-186224.181599997,251813.3356
"absence",0,-186636.468400002,251687.314599998
"absence",0,-196547.288500004,252188.870299999
"absence",0,-196537.560999997,252606.760400001
"absence",0,-142454.043499999,254224.015799999
"absence",0,-142852.923100002,254342.362100001
"absence",0,-174699.907600001,256971.591699999
"absence",0,-174414.816600002,256624.662599999
"absence",0,-209164.499399997,258240.040800001
"absence",0,-148369.568000004,258235.432399999
"absence",0,-171932.025899999,258711.539900001
"absence",0,-172321.670199998,258524.545600001
"absence",0,-178306.833400004,259072.856400002
"absence",0,-178583.267399997,258741.808600001
"absence",0,-193610.106299996,259481.9267
"absence",0,-193621.2487,259920.951499999
"absence",0,-151275.731899999,260056.5713
"absence",0,-142692.586900003,261671.975299999
"absence",0,-142278.506700002,261540.023200002
"absence",0,-162785.643700004,262227.226799998
"absence",0,-205132.093800001,263600.997299999
"absence",0,-204906.294799998,263951.410999998
"absence",0,-223272.329999998,264672.094300002
"absence",0,-212679.081500001,267695.113499999
"absence",0,-212924.335600004,268036.530200001
"absence",0,-161445.541900001,267760.879000001
"absence",0,-190858.249799997,268708.942899998
"absence",0,-191266.827299997,268858.957800001
"absence",0,-204900.5973,271039.951499999
"absence",0,-204622.170000002,270680.348700002
"absence",0,-176559.980499998,271856.704999998
"absence",0,-176842.050700001,271546.068500001
"absence",0,-156109.446500003,273130.158599999
"absence",0,-155706.759900004,273257.1708
"absence",0,-178974.0889,275652.3409
"absence",0,-178933.106399998,275222.412799999
"absence",0,-145942.652599998,276883.458099999
"absence",0,-380175.147699997,126128.666000001
"absence",0,-406325.571199998,129828.718499999
"absence",0,-406044.420900002,129445.3572
"absence",0,-413789.247900002,130504.304499999
"absence",0,-416771.168099999,130547.1613
"absence",0,-440408.4384,132427.994100001
"absence",0,-323427.857100002,126416.025400002
"absence",0,-323011.557599999,126271.1413
"absence",0,-425359.817000002,138217.527199998
"absence",0,-464578.634900004,143627.214299999
"absence",0,-347657.614200003,138924.934999999
"absence",0,-348052.053499997,139094.6688
"absence",0,-414255.5836,147180.049199998
"absence",0,-414517.8248,146846.405499998
"absence",0,-344294.305799998,151740.645599999
"absence",0,-344687.311399996,151933.713799998
"absence",0,-337432.695100002,156901.839600001
"absence",0,-337184.715800002,156552.759100001
"absence",0,-362031.990400001,162149.924699999
"absence",0,-361996.972400002,162573.9058
"absence",0,-318593.099699996,165080.435199998
"absence",0,-318181.659299999,165196.260499999
"absence",0,-383663.7108,171096.585099999
"absence",0,-328385.5251,169211.2443
"absence",0,-330840.272399999,178810.858800001
"absence",0,-330798.127300002,179240.786200002
"absence",0,-296996.878899999,178650.581700001
"absence",0,-306315.052100003,180986.5962
"absence",0,-340712.385300003,188699.101
"absence",0,-340445.845200002,188359.637899999
"absence",0,-371533.079400003,196247.095899999
"absence",0,-371773.151000001,196601.100200001
"absence",0,-293464.141400002,195280.913199998
"absence",0,-359160.919399999,206525.946600001
"absence",0,-309948.559199996,210923.920499999
"absence",0,-346930.338200003,213229.9498
"absence",0,-347241.791299999,212903.3869
"absence",0,-327338.631899998,215795.9529
"absence",0,-327375.200599998,215364.6336
"absence",0,-354225.161799997,222942.795699999
"absence",0,-354267.655599996,222516.401000001
"absence",0,-363177.088,223508.6369
"absence",0,-300665.063100003,229100.494600002
"absence",0,-300408.587800004,229438.004000001
"absence",0,-316951.304399997,234023.341800001
"absence",0,-318498.720200002,235574.870200001
"absence",0,-340064.843000002,240609.702799998
"absence",0,-340031.953100003,241035.809700001
"absence",0,-291035.544399999,239759.426399998
"absence",0,-290743.356899999,240076.016800001
"absence",0,-305159.947300002,242342.161800001
"absence",0,-305388.908100002,242710.196899999
"absence",0,-315566.796499997,248373.743999999
"absence",0,-131827.132799998,270590.204100002
"absence",0,-132061.895599999,270950.6928
"absence",0,-124053.321900003,276042.326299999
"absence",0,-124289.300800003,275678.411200002
"absence",0,-130364.823600002,277952.202300001
"absence",0,-220997.675899997,284584.399099998
"absence",0,-221228.053300001,284953.781300001
"absence",0,-234938.884300001,285181.570999999
"absence",0,-255253.918399997,288009.966200002
"absence",0,-148022.0625,285815.581799999
"absence",0,-147752.4811,286161.2152
"absence",0,-227072.025700003,292276.994899999
"absence",0,-239822.910499997,294182.307100002
"absence",0,-149146.789700001,293414.521600001
"absence",0,-174605.697999999,294190.736000001
"absence",0,-174869.813199997,294539.092300002
"absence",0,-163958.358000003,297777.881700002
"absence",0,-192328.5211,298386.362599999
"absence",0,-192607.589400001,298056.4659
"absence",0,-164262.261699997,299359.995200001
"absence",0,-179506.841300003,299958.639800001
"absence",0,-179843.5053,300075.4542
"absence",0,-137164.115699999,300322.5222
"absence",0,-126335.622699998,302140.716499999
"absence",0,-162855.637599997,303077.941599999
"absence",0,-162887.7249,302644.973700002
"absence",0,-174355.6263,303320.701400001
"absence",0,-173940.319300003,303214.829100002
"absence",0,-120769.730300002,303684.002099998
"absence",0,-120492.8116,304033.761799999
"absence",0,-166471.030699998,309158.072099999
"absence",0,-189428.214400001,309372.9538
"absence",0,-189675.291100003,309723.636399999
"absence",0,-129901.482900001,309627.179200001
"absence",0,-161453.763099998,310431.5513
"absence",0,-161215.7161,310789.6424
"absence",0,-194486.7993,311435.939599998
"absence",0,-194718.178000003,311073.212400001
"absence",0,-158844.061899997,312114.705200002
"absence",0,-158538.226499997,312435.943300001
"absence",0,-190523.849600002,314997.4703
"absence",0,-190507.4758,315417.936999999
"absence",0,-107921.7267,314487.412700001
"absence",0,-107649.027099997,314827.8292
"absence",0,-136986.642099999,315169.738600001
"absence",0,-175107.3376,318129.439800002
"absence",0,-175513.6193,318297.0909
"absence",0,-137077.587399997,318800.7522
"absence",0,-137500.210500002,318687.725299999
"absence",0,-125027.061300002,324013.892900001
"absence",0,-144426.542300001,324616.855799999
"absence",0,-148231.494599998,324779.572500002
"absence",0,-148642.741700001,324912.023600001
"absence",0,-155886.625100002,325217.769499999
"absence",0,-156276.018399999,325044.864300001
"absence",0,-128940.222499996,337592.560199998
"absence",0,-125004.843699999,340848.637699999
"absence",0,-125263.461300001,341201.969999999
"absence",0,-140264.614799999,341176.548900001
"absence",0,-139895.455300003,341036.495000001
"absence",0,-265772.4564,203200.818599999
"absence",0,-265785.486400001,203611.3464
"absence",0,-266502.7051,205120.1721
"absence",0,-284741.559900001,211487.785700001
"absence",0,-284785.337899998,211074.0911
"absence",0,-280289.3715,213273.3354
"absence",0,-272881.0088,216567.4296
"absence",0,-273120.489100002,216209.4375
"absence",0,-266061.727200001,220176.201699998
"absence",0,-266629.198600002,240215.2958
"absence",0,-287098.864399999,243069.6494
"absence",0,-287320.013999999,243430.116300002
"absence",0,-283770.558700003,248668.721299998
"absence",0,-250555.394299999,252444.0909
"absence",0,-250798.576399997,252790.815000001
"absence",0,-261888.059600003,254834.6536
"absence",0,-262167.167199999,255248.571600001
"absence",0,-236193.740400001,255662.472800002
"absence",0,-236439.268799998,256013.6153
"absence",0,-298824.306299999,262439.491099998
"absence",0,-298890.816799998,262020.100499999
"absence",0,-270560.545000002,263193.375999998
"absence",0,-238508.401500002,263174.741900001
"absence",0,-238754.330799997,262838.932300001
"absence",0,-260237.946800001,264152.430799998
"absence",0,-260156.136399999,264560.932100002
"absence",0,-278069.7711,264995.474300001
"absence",0,-277842.6351,264644.7487
"absence",0,-235764.146899998,264876.290600002
"absence",0,-236010.812600002,265232.099599998
"absence",0,-295819.534000002,268197.282000002
"absence",0,-269788.232000001,274124.2513
"absence",0,-239251.671700001,274226.984499998
"absence",0,-239496.546099998,274576.513500001
"absence",0,-257183.979500003,275032.764899999
"absence",0,-257400.975199997,275387.508900002
"absence",0,-245530.272299998,278133.438499998
"absence",0,-255647.170400001,282518.798
"absence",0,-255668.620999999,282089.992899999
"absence",0,-257948.260700002,282481.919100001
"absence",0,-257543.721500002,282569.5233
"absence",0,-186475.287500001,466466.145599999
"absence",0,-193966.093999997,394561.844900001
"absence",0,-164761.103299998,433217.6457
"absence",0,-165059.5484,432911.671399999
"absence",0,-170231.912600003,434410.614399999
"absence",0,-170499.457199998,434078.7859
"absence",0,-169872.754900001,443712.293299999
"absence",0,-170297.571999997,443603.036800001
"absence",0,-149453.028899997,463417.834800001
"absence",0,-149694.157200001,463786.907699998
"absence",0,-197544.621100001,465030.9531
"absence",0,-197152.949299999,464861.399300002
"absence",0,-181409.514399998,396071.673700001
"absence",0,-181833.647399999,396181.421
"absence",0,-228282.811700001,384885.487399999
"absence",0,-224623.923799999,388638.087499999
"absence",0,-217458.773800001,401051.638500001
"absence",0,-217870.717500001,400956.175500002
"absence",0,-202205.518700004,409858.7245
"absence",0,-201791.550800003,409995.7513
"absence",0,-216103.022,411735.049199998
"absence",0,-209231.976499997,421104.9098
"absence",0,-209202.287699997,420665.0568
"absence",0,-214055.653700002,425007.692400001
"absence",0,-213672.663400002,424836.071800001
"absence",0,-241354.663400002,428021.8473
"absence",0,-241443.963200003,427609.190000001
"absence",0,-197235.675700001,441011.835200001
"absence",0,-197367.673900001,441346.715399999
"absence",0,-222764.482500002,445556.702599999
"absence",0,-211927.946599998,448900.6545
"absence",0,-238906.950599998,453751.7313
"absence",0,-227299.432099998,464310.201499999
"absence",0,-227164.517999999,468038.347600002
"absence",0,-227355.503200002,468410.101300001
"absence",0,-238817.438000001,481471.290800001
"absence",0,-238789.392399997,481893.770300001
"absence",0,-215352.8213,484124.0352
"absence",0,-215601.741899997,484457.636300001
"absence",0,-228804.531499997,486601.6873
"absence",0,-228837.912600003,487018.395199999
"absence",0,-301103.129699998,514240.592399999
"absence",0,-299746.410700001,519655.932599999
"absence",0,-299414.9604,519947.513799999
"absence",0,-328966.535999998,540017.0134
"absence",0,-339644.850699998,546124.178399999
"absence",0,-357190.634000003,591709.3585
"absence",0,-357424.262000002,592066.194899999
"absence",0,-306264.789899997,610656.944400001
"absence",0,-305896.2623,610457.6481
"absence",0,-303997.839100003,631444.2634
"absence",0,-297900.038699999,634386.224100001
"absence",0,-285443.285300002,687087.322500002
"absence",0,-270012.969099998,708337.3244
"absence",0,-270296.386299998,707987.708500002
"absence",0,-272681.272399999,747307.200199999
"absence",0,-248215.462399997,332123.142999999
"absence",0,-248186.821599998,331682.2623
"absence",0,-203775.100699998,332061.395300001
"absence",0,-203363.192699999,332172.7788
"absence",0,-182251.889600001,333196.5493
"absence",0,-202490.111900002,333849.2502
"absence",0,-202229.654600002,333500.7566
"absence",0,-210111.7355,334539.7031
"absence",0,-193668.663699999,335361.773200002
"absence",0,-193612.366300002,335789.906399999
"absence",0,-219965.653399996,340170.596299998
"absence",0,-174198.968000002,347673.283
"absence",0,-173791.134000003,347537.865600001
"absence",0,-174147.417800002,349462.910599999
"absence",0,-174564.287900001,349355.4538
"absence",0,-179954.049800001,355540.493500002
"absence",0,-159139.120200001,384155.130600002
"absence",0,-137980.201899998,392603.409499999
"absence",0,-144970.850400001,400411.250999998
"absence",0,-145009.351800002,399972.230500001
"absence",0,-148737.7249,400532.2049
"absence",0,-148800.888099998,400105.310199998
"absence",0,-124825.1866,405530.451699998
"absence",0,-124564.386600003,405203.598299999
"absence",0,-193397.094599999,413123.386799999
"absence",0,-118157.792999998,425572.447299998
"absence",0,-118560.844400004,425699.992400002
"absence",0,-123559.840800002,430965.579599999
"absence",0,-120341.240500003,436785.9452
"absence",0,-119952.387699999,436947.426100001
"absence",0,-132506.297300003,448222.2082
"absence",0,-193260.749499999,450050.7247
"absence",0,-193222.403700002,450477.393599998
"absence",0,-120017.7905,449753.604600001
"absence",0,-119990.874899998,450178.771200001
"absence",0,-127440.777500004,451692.897599999
"absence",0,-127704.344599999,451358.887400001
"absence",0,-130876.401900001,464843.3686
"absence",0,-131698.157700002,465010.5405
"absence",0,-118618.939099997,466483.081799999
"absence",0,-191282.001500003,468522.489500001
"absence",0,-141805.921499997,470622.201499999
"absence",0,-142070.262000002,470291.990499999
"absence",0,-204755.744999997,472607.896699999
"absence",0,-136813.561300002,472324.318399999
